,explode,title,title_length,Category,publish_time,original,images,push_ratio_10,shh_ratio_10
1123,0,希臘火神 赫菲斯托斯484肥宅化身???,20,問卦,Mon Dec  2 08:32:02 2019,1,0,0.6,0.0
1124,0,社民黨新黨魁恐退執政聯盟 梅克爾聯合政,19,新聞,Mon Dec  2 08:32:29 2019,1,0,0.8,0.0
1125,0,居住正義說到做到！蔡英文喊話：下一個四,19,新聞,Mon Dec  2 08:32:41 2019,0,1,0.3,0.2
1126,0,大家登入次數/註冊天數的比例有多高,17,問卦,Mon Dec  2 08:32:45 2019,0,0,0.4,0.2
1127,1,韓國瑜屏東造勢 旗海飄揚湧進3萬人潮  2,21,新聞,Mon Dec  2 08:33:17 2019,0,1,0.6,0.0
1128,0,統一台灣的好處是？,9,問卦,Mon Dec  2 08:35:01 2019,0,0,0.375,0.25
1129,0,還有什麼是永遠嫌晚的,10,問卦,Mon Dec  2 08:38:24 2019,0,1,0.0,0.75
1130,0,憨粉是不是都很閒,8,問卦,Mon Dec  2 08:41:42 2019,1,0,0.5,0.2
1131,0,當世界只剩下這床頭燈 你那邊是早晨已經,19,問卦,Mon Dec  2 07:34:18 2019,1,1,0.4,0.4
1132,0,渣男知道自己是渣男嗎？,11,問卦,Mon Dec  2 07:39:07 2019,1,1,0.5,0.1
1133,0,金城．武 還能活躍於八卦上嗎？,15,問卦,Mon Dec  2 07:43:18 2019,1,0,0.5,0.3
1134,0,發文 門檻還會調高嗎,10,問卦,Mon Dec  2 07:45:09 2019,1,1,0.4,0.0
1135,0,三玖在聽什麼?,7,問卦,Mon Dec  2 07:51:24 2019,1,1,0.4,0.2
1136,0,渣男知道自己是渣男嗎？,11,問卦,Mon Dec  2 07:52:14 2019,0,1,0.3333333333333333,0.0
1137,0,萊爾富和OK輸在哪裡,10,問卦,Mon Dec  2 07:53:33 2019,0,0,0.0,0.0
1138,0,蘇嘉全爭取支持 妙天：和蔡英文見過面感,19,新聞,Mon Dec  2 08:02:00 2019,0,0,0.9,0.0
1139,0,搬家猛男,4,問卦,Mon Dec  2 08:02:52 2019,1,0,0.6,0.3
1140,0,日本女最愛臉蛋沒濱邊美波 結衣排第二？,19,問卦,Mon Dec  2 08:04:50 2019,0,1,0.6666666666666666,0.3333333333333333
1141,1,鈴木一朗傳說再添一筆！　9局飆16K完投,20,新聞,Mon Dec  2 08:05:13 2019,1,1,0.5,0.0
1142,0,繼北約腦死說後 馬克宏「俄國不是敵人」,19,新聞,Mon Dec  2 08:05:16 2019,0,0,0.2,0.1
1143,0,聽到也做到!韓承諾全面補助身障者國民年金,20,新聞,Mon Dec  2 08:05:18 2019,1,1,0.1,0.6
1144,0,科長守得住街亭嗎,8,問卦,Mon Dec  2 08:05:39 2019,1,1,0.3,0.3
1145,0,有沒有汐止抽煙的人多是廢物的八卦,16,問卦,Mon Dec  2 08:07:03 2019,1,0,0.2,0.6
1146,0,韓國瑜屏東造勢 旗海飄揚湧進3萬人潮  2,21,新聞,Mon Dec  2 08:10:41 2019,1,1,0.7,0.2
1147,0,台灣真的還有救嗎？,9,爆卦,Mon Dec  2 08:12:35 2019,1,1,0.5,0.2
1148,0,居住正義說到做到！蔡英文喊話：下一個四,19,新聞,Mon Dec  2 08:16:10 2019,0,1,0.1,0.4
1149,0,年代從什麼時候開始讓張雅琴上來講,16,問卦,Mon Dec  2 05:45:09 2019,0,1,0.5,0.2
1150,0,出國整形跟在台灣整差在哪,12,問卦,Mon Dec  2 06:00:33 2019,1,0,0.7,0.1
1151,0,諸葛亮有多卑鄙?,8,問卦,Mon Dec  2 06:08:01 2019,1,0,0.6,0.2
1152,0,請問狗狗卡在這裡要怎麼救,12,問卦,Mon Dec  2 06:20:41 2019,1,1,0.3,0.0
1153,0,期末考與大選撞期 教部多次發函提醒大學,19,新聞,Mon Dec  2 06:23:04 2019,1,0,0.7,0.1
1154,0,為什麼五等分居然是佐倉佐倉拿第一?,17,問卦,Mon Dec  2 06:23:50 2019,1,1,0.7142857142857143,0.14285714285714285
1155,0,有沒有邊緣人等級的掛？,11,問卦,Mon Dec  2 06:33:45 2019,1,1,0.5,0.1
1156,0,科長都吃什麼早餐？,9,問卦,Mon Dec  2 06:51:37 2019,1,0,0.5,0.1
1157,0,影／蔡英文哀怨鏡頭在「不能大吃」　幕,18,新聞,Mon Dec  2 06:52:33 2019,1,1,0.3,0.5
1158,0,台北新光醫院員工 宿舍7樓墜落身亡,17,新聞,Mon Dec  2 06:55:27 2019,1,0,0.6,0.0
1159,0,要登機了該注意什麼,9,問卦,Mon Dec  2 06:56:17 2019,1,1,0.4,0.0
1160,0,請問為什麼火車會誤點,10,問卦,Mon Dec  2 06:56:33 2019,1,0,0.6,0.2
1161,0,回防衝票…韓國瑜：讓高雄出一個總統 蔡,19,新聞,Mon Dec  2 07:00:36 2019,1,1,0.2,0.5
1162,0,有隻狐狸女要我吃她 囧辦？,13,問卦,Mon Dec  2 07:12:11 2019,1,0,0.2,0.4
1163,0,科長都用哪家床墊,8,問卦,Mon Dec  2 07:20:36 2019,1,1,0.2,0.3
1164,0,摸起來超濕黏！24歲弟「那邊包白垢」...,21,新聞,Mon Dec  2 07:30:00 2019,1,1,0.7,0.2
1165,0,台灣錢淹腳目？韓國瑜：40多天走遍全台,19,新聞,Mon Dec  2 07:30:40 2019,1,0,0.1,0.6
1166,0,韓國瑜怒了！韓辦明早北檢告黃國昌,16,新聞,Mon Dec  2 07:32:12 2019,0,0,0.3,0.0
1167,0,繼北約腦死說後 馬克宏「俄國不是敵人」,19,新聞,Mon Dec  2 07:32:52 2019,0,1,0.0,0.0
1168,0,發文門檻太高的八卦,9,問卦,Mon Dec  2 07:32:51 2019,0,1,0.25,0.0
1169,0,笑傲江湖是不是二流門派的自嗨故事？,17,問卦,Mon Dec  2 03:21:13 2019,0,0,0.2,0.0
1170,0,台灣流行肌肉男還是美男,11,問卦,Mon Dec  2 03:29:29 2019,0,0,0.3333333333333333,0.16666666666666666
1171,0,迅速減肥の八卦><vvvvvvvvv,18,問卦,Mon Dec  2 03:29:35 2019,1,0,0.3,0.0
1172,0,暖暖,2,問卦,Mon Dec  2 03:31:37 2019,1,0,0.14285714285714285,0.14285714285714285
1173,0,變成螢火蟲怎麼辦,8,問卦,Mon Dec  2 03:33:34 2019,1,0,0.3,0.3
1174,0,跟美國統一後 台灣要開放拥槍嗎？,16,問卦,Mon Dec  2 03:50:17 2019,1,0,0.4,0.2
1175,0,台灣人是不是很自大啊,10,問卦,Mon Dec  2 03:58:15 2019,1,0,0.0,0.9
1176,0,笑傲江湖是不是二流門派的自嗨故事？,17,問卦,Mon Dec  2 03:59:51 2019,0,0,0.4444444444444444,0.0
1177,0,會後悔自己以前創帳號後沒有每天登入嗎,18,問卦,Mon Dec  2 04:01:04 2019,1,1,0.6,0.1
1178,0,寅吃卯糧？,5,問卦,Mon Dec  2 04:18:00 2019,1,0,0.2,0.1
1179,0,人倒車滑百公尺 陽金公路重機摔車 騎士,19,新聞,Mon Dec  2 04:22:32 2019,1,0,0.6,0.0
1180,0,台灣流行肌肉男還是美男,11,問卦,Mon Dec  2 04:25:33 2019,0,1,0.2,0.5
1181,0,廣東茂名黨書記宣布不建火葬場,14,爆卦,Mon Dec  2 04:37:15 2019,0,0,0.5555555555555556,0.1111111111111111
1182,0,發文門檻太高的八卦,9,問卦,Mon Dec  2 04:41:47 2019,1,0,0.6,0.2
1183,0,為什麼現在人容易輕易離婚?,13,問卦,Mon Dec  2 04:43:46 2019,1,0,0.4,0.5
1184,0,早餐要吃甚麼啊,7,問卦,Mon Dec  2 04:50:03 2019,1,1,0.3,0.3
1185,0,幫陳美雅站台語出驚人 韓國瑜：今年有4萬,20,新聞,Mon Dec  2 04:54:30 2019,0,0,0.1,0.6
1186,0,Donatella Versace 唐娜特拉凡賽斯的八卦,28,問卦,Mon Dec  2 05:00:16 2019,1,1,0.75,0.0
1187,0,假戲真做 人頭老公真娶「假新娘」,16,新聞,Mon Dec  2 05:37:04 2019,1,1,0.4,0.0
1188,0,博士米農運用區塊鍊　外銷北美還躍上教宗 ,20,新聞,Mon Dec  2 02:20:03 2019,1,0,0.2,0.5
1189,0,雞排要厚還是要大,8,問卦,Mon Dec  2 02:21:12 2019,1,0,0.5,0.0
1190,0,台灣流行肌肉男還是美男,11,問卦,Mon Dec  2 02:24:02 2019,1,1,0.3,0.0
1191,0,大家登入次數/註冊天數的比例有多高,17,問卦,Mon Dec  2 02:24:48 2019,1,1,0.6,0.0
1192,0,菸酒生對於老闆很混的想法,12,問卦,Mon Dec  2 02:30:24 2019,1,0,0.4,0.0
1193,0,繼北約腦死說後 馬克宏「俄國不是敵人」,19,新聞,Mon Dec  2 02:34:28 2019,0,0,0.0,0.2
1194,0,葉劍英孫女葉靜子：向心與龔青不是她家親,19,新聞,Mon Dec  2 02:36:03 2019,1,0,0.7,0.1
1195,0,在新竹84KM處發現穿山甲,13,問卦,Mon Dec  2 02:36:28 2019,1,0,0.3,0.1
1196,0,菸酒生對於老闆很混的想法,12,問卦,Mon Dec  2 02:37:50 2019,0,0,0.4,0.2
1197,0,憂心年輕人不投國民黨 徐耀昌：明年若輸,19,新聞,Mon Dec  2 02:45:54 2019,0,0,0.0,0.5
1198,0,蔡英文：未來4年育兒津貼加至1千億 讓年,20,新聞,Mon Dec  2 02:50:38 2019,0,1,0.2,0.0
1199,0,溫馨小品是20年前的D卡文嗎,14,問卦,Mon Dec  2 02:51:16 2019,0,0,0.3333333333333333,0.6666666666666666
1200,0,廣東粥裡的豬肝是不是嫌惡設施?,15,問卦,Mon Dec  2 02:55:57 2019,1,1,0.6,0.0
1201,0,葉劍英孫女葉靜子：向心與龔青不是她家親,19,新聞,Mon Dec  2 02:56:40 2019,0,0,0.3,0.1
1202,0,蔡英文：未來4年育兒津貼加至1千億 讓年,20,新聞,Mon Dec  2 02:57:52 2019,0,0,0.25,0.25
1203,0,元旦剛好星期三是不是很可惜？,14,問卦,Mon Dec  2 03:00:01 2019,1,0,0.5,0.0
1204,0,元旦剛好星期三是不是很可惜？,14,問卦,Mon Dec  2 03:05:13 2019,0,0,0.0,0.9
1205,0,嚇人！公寓竄烈焰鄰居驚打119　竟是屋主,20,新聞,Mon Dec  2 03:09:17 2019,1,0,0.3,0.4
1206,0,現在時間 洞六洞洞 部隊起床！！,16,問卦,Mon Dec  2 03:10:34 2019,1,0,0.1,0.2
1207,0,小姐，請問一下有沒有賣半島鐵盒？,16,問卦,Mon Dec  2 03:14:56 2019,1,0,0.3,0.4
1208,0,地震,2,爆卦,Mon Dec  2 01:35:49 2019,1,0,0.4,0.1
1209,0,1500以上是不是都老臭油肥宅？,16,問卦,Mon Dec  2 01:42:10 2019,1,0,0.5,0.1
1210,0,用過Win98系統的登入次數有超過3000嗎?,23,問卦,Mon Dec  2 01:42:43 2019,0,0,0.4,0.0
1211,0,台灣包養網真實性的卦,10,問卦,Mon Dec  2 01:44:02 2019,1,0,0.1,0.4
1212,0,用過Win98系統的登入次數有超過3000嗎?,23,問卦,Mon Dec  2 01:44:10 2019,0,1,0.2,0.0
1213,0,歐洲機場又出現台灣國旗!,12,爆卦,Mon Dec  2 01:45:38 2019,1,1,0.3,0.1
1214,0,全身痠痛睡不著 怎麼辦阿？,13,問卦,Mon Dec  2 01:49:09 2019,1,0,0.3,0.4
1215,0,貓貓跑來床上,6,問卦,Mon Dec  2 01:53:00 2019,1,1,0.125,0.125
1216,0,為何有些店，會主動三光，有些卻完全不會,19,問卦,Mon Dec  2 01:55:37 2019,1,0,0.5,0.0
1217,0,大家敢用肥皂洗澡嗎?,10,問卦,Mon Dec  2 01:55:47 2019,1,1,0.5,0.2
1218,0,為什麼女生很喜歡幻想自己是受害者？,17,問卦,Mon Dec  2 01:58:11 2019,0,0,0.3,0.3
1219,0,蔡英文：未來4年育兒津貼加至1千億 讓年,20,新聞,Mon Dec  2 02:00:27 2019,0,0,0.1,0.2
1220,0,幼稚園有在拍沙龍照嗎?,11,問卦,Mon Dec  2 02:12:33 2019,1,1,0.3,0.3
1221,0,韓國瑜怒了！韓辦明早北檢告黃國昌,16,新聞,Mon Dec  2 02:12:34 2019,0,0,0.0,0.0
1222,0,看到政黑現況黨工是不是代表真的下賤,17,問卦,Mon Dec  2 02:12:37 2019,1,1,0.6,0.2
1223,0,門檻一直往上調，最後會沒人嗎？,15,問卦,Mon Dec  2 02:13:13 2019,0,0,0.4,0.0
1224,0,為什麼黑松沙士這麼好喝辣？,13,問卦,Mon Dec  2 02:14:02 2019,1,0,0.4,0.1
1225,0,安娜和艾莎都幾,7,問卦,Mon Dec  2 02:14:49 2019,1,1,0.6,0.0
1226,0,我的雞雞不能上油怎麼辦,11,問卦,Mon Dec  2 02:15:05 2019,1,1,0.1,0.0
1227,0,徒手開始重新發展到現代水平要多久?,17,問卦,Mon Dec  2 02:16:02 2019,1,0,0.2,0.1
1228,0,風力機車的八卦？,8,問卦,Mon Dec  2 00:58:11 2019,1,1,0.25,0.0
1229,0,網軍484贏了？,8,問卦,Mon Dec  2 00:58:11 2019,1,1,0.6,0.1
1230,0,五等分開獎,5,問卦,Mon Dec  2 01:01:33 2019,1,0,0.5,0.1
1231,0,為什麼每日頭條什麼資訊都有?,14,問卦,Mon Dec  2 01:05:57 2019,1,0,0.2,0.3
1232,0,明天有人救的了周科長嗎,11,問卦,Mon Dec  2 01:07:33 2019,0,0,0.4,0.1
1233,0,私立學校是不是北淡江中逢甲南義守??,18,問卦,Mon Dec  2 01:08:15 2019,1,0,0.5,0.2
1234,0,麗仕LUX香皂 好洗嗎? ,13,問卦,Mon Dec  2 01:08:17 2019,0,0,0.75,0.0
1235,0,用過Win98系統的登入次數有超過3000嗎?,23,問卦,Mon Dec  2 01:11:09 2019,1,0,0.6,0.0
1236,0,要先買西裝外套還是大衣,11,問卦,Mon Dec  2 01:11:23 2019,1,1,0.2,0.5
1237,0,Elsa的潮水會結冰嗎？,12,問卦,Mon Dec  2 01:14:17 2019,1,0,0.4,0.3
1238,0,鰻苗創高價卻「撈無」 漁民苦哈哈海灘啤,19,新聞,Mon Dec  2 01:15:11 2019,0,0,0.3,0.0
1239,0,騎摩托車追火車有可能追到嗎,13,問卦,Mon Dec  2 01:16:07 2019,1,0,0.2,0.5
1240,0,校園販賣機 賣280元魔術方塊惹議,17,新聞,Mon Dec  2 01:17:12 2019,0,0,0.6,0.1
1241,1,網軍484贏了？,8,問卦,Mon Dec  2 01:18:09 2019,0,1,0.4,0.0
1242,0,為什麼女生很喜歡幻想自己是受害者？,17,問卦,Mon Dec  2 01:25:01 2019,1,0,0.3,0.0
1243,0,摸魚被老闆發現怎麼辦,10,問卦,Mon Dec  2 01:26:06 2019,1,1,0.3,0.2
1244,0,有沒有瑪爾濟斯之歌的八卦？？？,15,問卦,Mon Dec  2 01:29:43 2019,1,0,0.7,0.2
1245,0,萊爾富和OK輸在哪裡,10,問卦,Mon Dec  2 01:31:45 2019,0,0,0.4,0.2
1246,0,徐曉冬之後，大家看武俠小說時還有感覺嗎,19,問卦,Mon Dec  2 01:34:07 2019,1,0,0.6,0.1
1247,0,關於介紹（沈）姓氏,9,問卦,Mon Dec  2 00:43:21 2019,1,0,0.7,0.1
1248,0,麗仕LUX香皂 好洗嗎? ,13,問卦,Mon Dec  2 00:44:09 2019,0,0,0.5,0.25
1249,0,有新竹客運的八卦嗎？,10,問卦,Mon Dec  2 00:44:08 2019,0,0,0.5,0.0
1250,0,串燒吃什麼才內行,8,問卦,Mon Dec  2 00:44:48 2019,1,1,0.4,0.1
1251,0,為什麼最近一堆幾十年前的詞又流行起來?,19,問卦,Mon Dec  2 00:45:28 2019,1,0,0.4,0.0
1252,0,繼北約腦死說後 馬克宏「俄國不是敵人」,19,新聞,Mon Dec  2 00:45:52 2019,1,1,0.5,0.0
1253,0,現實生活有人仇富嗎,9,問卦,Mon Dec  2 00:45:55 2019,1,0,0.4,0.0
1254,0,有沒有孔曉振為何越看越正的卦,14,問卦,Mon Dec  2 00:45:58 2019,0,1,0.7,0.0
1255,0,麗仕LUX香皂 好洗嗎?,12,問卦,Mon Dec  2 00:48:47 2019,0,0,0.6,0.2
1256,0,溫馨小品是20年前的D卡文嗎,14,問卦,Mon Dec  2 00:49:11 2019,1,0,0.5,0.0
1257,0,憂心年輕人不投國民黨 徐耀昌：明年若輸,19,新聞,Mon Dec  2 00:50:15 2019,1,1,0.6,0.0
1258,0,有沒有摸魚摸到大白鯊的八卦,13,問卦,Mon Dec  2 00:50:18 2019,1,1,0.25,0.0
1259,0,「復出」挺蔡英文 蘇貞昌︰醫生說我不要,19,新聞,Mon Dec  2 00:51:29 2019,0,0,0.2,0.0
1260,0,開火車追火車,6,問卦,Mon Dec  2 00:51:54 2019,1,0,0.4444444444444444,0.1111111111111111
1261,0,喂！熱水器壞惹…,8,問卦,Mon Dec  2 00:52:26 2019,1,0,0.4,0.3
1262,0,居住正義說到做到！蔡英文喊話：下一個四,19,新聞,Mon Dec  2 00:53:21 2019,1,1,0.0,0.7
1263,0,鷹村守遇到行車糾紛或購物糾紛怎麼辦,17,問卦,Mon Dec  2 00:53:58 2019,1,0,0.4,0.1
1264,0,退掛3次被暫停掛號怎辦,11,問卦,Mon Dec  2 00:57:01 2019,0,0,0.6,0.1
1265,0,蘇嘉全爭取支持 妙天：和蔡英文見過面感,19,新聞,Mon Dec  2 00:19:52 2019,0,0,0.25,0.5
1266,0,萊爾富和OK輸在哪裡,10,問卦,Mon Dec  2 00:20:20 2019,0,0,0.0,0.4
1267,0,租來的！藍寶堅尼山區自撞護欄 他臉都綠,19,新聞,Mon Dec  2 00:20:39 2019,1,1,0.5,0.1
1268,0,門檻一直往上調，最後會沒人嗎？,15,問卦,Mon Dec  2 00:24:44 2019,1,0,0.5,0.0
1269,0,上班有貓貓是什麼感覺,10,問卦,Mon Dec  2 00:24:57 2019,1,1,0.14285714285714285,0.14285714285714285
1270,0,看妹子跑步會頭暈是怎麼了?,13,問卦,Mon Dec  2 00:25:07 2019,1,1,0.6,0.1
1271,0,校園販賣機 賣280元魔術方塊惹議,17,新聞,Mon Dec  2 00:25:10 2019,1,1,0.5,0.0
1272,0,fb有問題嗎?,7,問卦,Mon Dec  2 00:27:49 2019,1,0,0.2,0.0
1273,0,鰻苗創高價卻「撈無」 漁民苦哈哈海灘啤,19,新聞,Mon Dec  2 00:28:05 2019,1,1,0.2,0.1
1274,0,不想過冬 怎麼辦啊啊啊,11,問卦,Mon Dec  2 00:28:47 2019,1,1,0.1111111111111111,0.0
1275,0,到年底了有沒有在怕？,10,問卦,Mon Dec  2 00:29:47 2019,1,1,0.25,0.5
1276,0,麗仕LUX香皂 好洗嗎? ,13,問卦,Mon Dec  2 00:29:57 2019,1,1,0.4,0.2
1277,0,如何降低自己的智商?,10,問卦,Mon Dec  2 00:31:27 2019,1,0,0.4,0.0
1278,0,質詢砂石議事錄曝光 韓國瑜岳父：他看我,19,新聞,Mon Dec  2 00:32:47 2019,0,1,0.8,0.0
1279,0,在年尾時，失戀的感觸,10,問卦,Mon Dec  2 00:34:43 2019,0,0,0.0,1.0
1280,0,笑傲江湖是不是二流門派的自嗨故事？,17,問卦,Mon Dec  2 00:35:16 2019,0,0,0.6,0.0
1281,0,調高登入政治文減少好多 有卦嗎？,16,問卦,Mon Dec  2 00:36:02 2019,1,0,0.5,0.0
1282,0,當一個國家的社會底層消失會怎麼樣？,17,問卦,Mon Dec  2 00:36:58 2019,1,0,0.5,0.1
1283,0,兩國交界是如何管理的,10,問卦,Mon Dec  2 00:04:30 2019,1,0,0.7,0.0
1284,0,乃哥算是全能的藝人嗎？,11,問卦,Mon Dec  2 00:07:52 2019,1,0,0.5,0.0
1285,0,科長明天是不是沒在怕的？,12,問卦,Mon Dec  2 00:08:31 2019,1,0,0.5,0.0
1286,0,萊爾富和OK輸在哪裡,10,問卦,Mon Dec  2 00:09:24 2019,1,0,0.6,0.2
1287,0,谷關溫泉旅館度假！他習慣性敲門竟聽到,18,新聞,Mon Dec  2 00:15:02 2019,1,0,0.1,0.5
1288,0,D奶人妻瞞老公下海啪啪 AV達人驚爆是「,20,新聞,Mon Dec  2 00:15:31 2019,1,1,0.3333333333333333,0.0
1289,0,下次門檻要設多少？,9,問卦,Mon Dec  2 00:15:29 2019,0,0,0.0,0.3333333333333333
1290,0,為什麼現在還是一堆廢文,11,問卦,Mon Dec  2 00:15:30 2019,0,0,0.4,0.2
1291,0,爆米花吃哪種口味才內行阿???,15,問卦,Mon Dec  2 00:15:28 2019,0,0,0.3,0.3
1292,0,萊爾富和OK輸在哪裡,10,問卦,Mon Dec  2 00:16:03 2019,0,0,1.0,0.0
1293,0,為什麼閩南人絕口不提當年剝削原住民？,18,問卦,Mon Dec  2 00:16:53 2019,0,0,0.0,0.0
1294,0,自家輔導老師竟猥褻4女童！公益協會發現,19,新聞,Mon Dec  2 00:17:18 2019,1,0,0.0,0.6666666666666666
1295,0,黃國昌提醒韓國瑜不要按錯鈴,13,爆卦,Mon Dec  2 00:18:15 2019,1,1,0.5,0.1
1296,0,為什麼八卦版這麼多貓貓,11,問卦,Mon Dec  2 00:18:23 2019,1,1,0.42857142857142855,0.2857142857142857
1297,0,ptt帳號繼承的問題,10,問卦,Mon Dec  2 00:18:33 2019,1,1,0.2222222222222222,0.3333333333333333
1298,0,有沒有孔曉振為何越看越正的卦,14,問卦,Mon Dec  2 00:18:46 2019,1,1,0.8,0.1
1299,0,不滿黃國昌爆李佳芬家族濫用公權 毛嘉慶,19,新聞,Mon Dec  2 00:18:49 2019,1,1,0.2,0.5
1300,0,大家覺得1500有感嗎?,12,問卦,Mon Dec  2 00:19:15 2019,0,1,1.0,0.0
1301,0,爆米花吃哪種口味才內行阿???,15,問卦,Mon Dec  2 00:19:55 2019,0,0,0.2,0.0
1302,0,有鹹豬手的八卦嗎?,9,問卦,Sun Dec  1 23:54:22 2019,1,0,0.0,0.5
1303,0,蔡英文桃園南區競總成立 2萬人到場參與,19,新聞,Sun Dec  1 23:54:43 2019,1,0,0.7,0.1
1304,0,蔡英文拔樁宗教界？ 先會悟妙天今走訪中,19,新聞,Sun Dec  1 23:55:34 2019,1,1,0.3,0.0
1305,0,如何盡快加入國軍？,9,問卦,Sun Dec  1 23:56:30 2019,1,0,0.3,0.1
1306,0,現在門檻調到1500，要怎釣出小心的蟑螂?,21,問卦,Sun Dec  1 23:57:16 2019,1,1,0.1,0.4
1307,0,韓國瑜：民進黨用欺騙治國 長得還像民進,19,新聞,Sun Dec  1 23:57:24 2019,1,1,0.3,0.2
1308,0,韓國瑜又出驚人語：今年台灣有4萬家公司,19,新聞,Sun Dec  1 23:57:40 2019,0,0,0.0,0.0
1309,0,仙劍奇俠傳新版的美術怎麼比舊版還醜,17,問卦,Sun Dec  1 23:58:11 2019,1,0,0.2,0.3
1310,0,為什麼捷運站內一堆賣手機周邊的店家？,18,問卦,Sun Dec  1 23:58:12 2019,1,0,0.3,0.1
1311,0,爆米花吃哪種口味才內行阿???,15,問卦,Sun Dec  1 23:58:41 2019,1,0,0.1,0.2
1312,0,如何盡快加入國軍？,9,問卦,Sun Dec  1 23:59:11 2019,0,0,0.5,0.125
1313,0,生駒里奈的外掛展示大會,11,問卦,Sun Dec  1 23:59:26 2019,1,1,0.3,0.0
1314,0,西野七瀬對我的鼓勵有用嗎?~,14,問卦,Sun Dec  1 23:59:54 2019,1,1,0.7,0.1
1315,0,錢櫃新歌排行榜大家會唱幾首？,14,問卦,Mon Dec  2 00:01:55 2019,1,0,0.8,0.0
1316,0,我跟外公還有同學去香港,11,問卦,Mon Dec  2 00:02:28 2019,1,0,0.42857142857142855,0.0
1317,1,記者讓你最討厭的用詞是?,12,問卦,Mon Dec  2 00:03:08 2019,1,0,0.6,0.0
1318,0,大家想要什麼聖誕節禮物？,12,問卦,Mon Dec  2 00:03:32 2019,0,1,0.5,0.0
1319,0,大家覺得1500有感嗎?,12,問卦,Mon Dec  2 00:04:25 2019,1,1,0.6,0.0
1320,0,共諜疑雲 澳洲媒體各自角力真相待釐清,18,新聞,Mon Dec  2 00:04:26 2019,1,1,0.4,0.0
1321,0,明天有人救的了周科長嗎,11,問卦,Sun Dec  1 23:33:51 2019,1,1,0.6,0.1
1322,0,角頭2給豆導拍會怎樣演變,12,問卦,Sun Dec  1 23:34:15 2019,1,0,0.8,0.0
1323,0,8+9妹KTV霸凌情敵！　扯髮飲料罐頂笑喊「,22,新聞,Sun Dec  1 23:34:16 2019,1,1,0.5,0.0
1324,0,你各位思考的時候會抓頭嗎,12,問卦,Sun Dec  1 23:34:21 2019,1,1,0.3,0.1
1325,0,李昌鈺有多神?,7,問卦,Sun Dec  1 23:35:46 2019,1,0,0.6,0.0
1326,0,女孩兒會討厭父母催婚嗎?,12,問卦,Sun Dec  1 23:37:11 2019,1,1,0.16666666666666666,0.16666666666666666
1327,0,邱毅指蔡英文收買王立強　反要黃國昌別死,19,新聞,Sun Dec  1 23:40:30 2019,1,1,0.3,0.3
1328,0,各位學長好，初到部學弟報到,13,問卦,Sun Dec  1 23:43:03 2019,1,0,0.2,0.5
1329,0,下次門檻要設多少？,9,問卦,Sun Dec  1 23:43:28 2019,1,0,0.6,0.0
1330,0,奧地利世界遺產小鎮哈修塔特祝融之災,17,爆卦,Sun Dec  1 23:43:47 2019,0,1,0.5,0.0
1331,0,柯文哲談第三勢力：三黨不過半 台灣重開機,20,新聞,Sun Dec  1 23:44:37 2019,0,1,0.3,0.0
1332,0,大家多久換一次刮鬍刀片？,12,問卦,Sun Dec  1 23:46:19 2019,1,0,0.4,0.1
1333,0,鬼滅之刃的鬼是我們英叔的對手嗎？,16,問卦,Sun Dec  1 23:48:54 2019,1,0,0.25,0.75
1334,0,廚佛Fred參加地獄廚房會怎樣,15,問卦,Sun Dec  1 23:50:32 2019,1,0,0.3,0.1
1335,0,2019即將結束 今年代表字是？,16,問卦,Sun Dec  1 23:50:39 2019,1,0,0.3,0.2
1336,0,來忘掉錯對  來懷念過去~~~,15,問卦,Sun Dec  1 23:50:56 2019,1,0,0.0,0.0
1337,0,大白天唱歌要注意什麼？,11,問卦,Sun Dec  1 23:51:20 2019,1,0,0.16666666666666666,0.3333333333333333
1338,0,貓貓尾巴很敏感嗎？,9,問卦,Sun Dec  1 23:52:39 2019,1,1,0.2,0.4
1339,0,日本將有正規航艦 ？ 通用原子概念圖引發,20,新聞,Sun Dec  1 23:20:33 2019,1,0,0.2,0.0
1340,0,一花突然對著我脫下了衣服該怎麼辦??,18,問卦,Sun Dec  1 23:21:46 2019,1,1,0.5,0.2
1341,0,馬英九輔選炮火對準蔡英文 說這件事最讓,19,新聞,Sun Dec  1 23:22:12 2019,1,0,0.0,0.5
1342,0,台灣有catch n cook的youtuber嗎,25,問卦,Sun Dec  1 23:23:16 2019,1,0,0.3333333333333333,0.0
1343,0,超越台北！高雄「最貴豪宅停車位410萬」,20,新聞,Sun Dec  1 23:23:32 2019,1,0,0.6,0.0
1344,0,蘇嘉全爭取支持 妙天：和蔡英文見過面感,19,新聞,Sun Dec  1 23:24:11 2019,1,1,0.7,0.1
1345,0,澳媒：王立強案是鬧劇 情報價值極低,17,新聞,Sun Dec  1 23:25:04 2019,0,0,0.1,0.1
1346,0,韓國瑜怒了！韓辦明早北檢告黃國昌,16,新聞,Sun Dec  1 23:27:05 2019,0,1,0.4,0.0
1347,0,木瓜注視著村貓 村喵咪也照樣注視著你,18,問卦,Sun Dec  1 23:27:09 2019,1,1,0.4,0.0
1348,0,送外賣女客人穿薄紗 沒關行車紀錄器怎辦,19,問卦,Sun Dec  1 23:27:20 2019,1,0,0.2,0.6
1349,0,低空飛過的感覺484 hen爽,15,問卦,Sun Dec  1 23:28:15 2019,1,0,0.1,0.7
